SupplierID,SupplierName,ProductID,CarMaker,CarModel,CarColor,CarModelYear,CarPrice,CustomerID,CustomerName,Gender,JobTitle,City,Country,CountryCode,State,OrderDate,OrderID,ShipDate,ShipMode,Shipping,PostalCode,Sales,Quantity,Discount,CreditCardType,CustomerFeedback,LeadTimeDays,OrderMonth,FeedbackScore,RevenuePerUnit
611,Plajo,2642,Volkswagen,CC,Turquoise,2009,739678.91,55714-2252,Rasla Loch,Female,Actuary,Richmond,United States,US,Virginia,2018-11-01,11523-7227,2019-04-02,Same Day,Air,23289,791102.8,1,0.66,jcb,Very Bad,152,2018-11,1,791102.8
612,Skivee,8117,Subaru,XT,Maroon,1989,771615.41,11673-383,Gussy Gieraths,Female,Structural Analysis Engineer,Van Nuys,United States,US,California,2019-06-04,37000-233,2019-05-12,Second Class,Truck,91406,950938.83,1,0.84,americanexpress,Bad,-23,2019-06,2,950938.83
613,Jayo,8289,Porsche,911,Khaki,2009,680222.44,49738-201,Sonnie Woolnough,Female,Software Consultant,Saint Louis,United States,US,Missouri,2018-10-13,54868-0029,2019-01-07,Same Day,Truck,63104,892342.66,2,0.53,visa-electron,Okay,86,2018-10,3,446171.33
614,Oba,214,Ferrari,612 Scaglietti,Mauv,2010,673375.23,58118-0517,Laryssa Krystek,Female,Executive Secretary,Tulsa,United States,US,Oklahoma,2018-08-02,0172-3759,2019-01-19,Second Class,Air,74156,743647.02,2,0.34,diners-club-enroute,Very Good,170,2018-08,5,371823.51
615,Livefish,5304,Infiniti,Q,Yellow,2006,750632.87,42507-944,Cedric Le Gallo,Male,Professor,Sacramento,United States,US,California,2019-06-11,66467-9730,2019-05-15,Second Class,Truck,95838,771529.46,2,0.27,switch,Bad,-27,2019-06,2,385764.73
616,Miboo,3428,Mazda,MX-5,Fuscia,2010,736324.33,46122-500,Lindy Mountjoy,Female,Administrative Officer,Mobile,United States,US,Alabama,2019-01-11,60432-741,2019-01-13,Second Class,Air,36641,913702.08,1,0.57,mastercard,Good,2,2019-01,4,913702.08
617,Miboo,8007,Pontiac,Bonneville,Blue,1985,710786.2,42851-152,Thayne Skace,Male,Compensation Analyst,Salt Lake City,United States,US,Utah,2018-08-28,51991-192,2019-03-19,Standard Class,Air,84199,780696.77,2,0.74,china-unionpay,Bad,203,2018-08,2,390348.385
618,Voonder,1233,Pontiac,G6,Yellow,2008,676145.9,59762-6722,Berny Haucke,Female,Automation Specialist IV,Pueblo,United States,US,Colorado,2019-04-06,53057-010,2019-05-27,Same Day,Truck,81010,763541.16,2,0.43,jcb,Bad,51,2019-04,2,381770.58
619,Edgeblab,2741,Mazda,Familia,Orange,1990,643597.88,50573-3560,Pren Rosser,Male,Administrative Officer,Buffalo,United States,US,New York,2019-01-26,55315-189,2019-04-23,Second Class,Truck,14269,958248.92,1,0.66,visa-electron,Bad,87,2019-01,2,958248.92
620,Yoveo,1672,Chevrolet,Vega,Yellow,1971,727957.25,0378-4513,Cristen Sainthill,Female,Account Representative II,Memphis,United States,US,Tennessee,2018-07-17,68788-9525,2019-04-24,First Class,Truck,38136,819739.38,1,0.81,americanexpress,Bad,281,2018-07,2,819739.38
621,Yakijo,8962,Kia,Mentor,Yellow,1997,691360.54,68016-115,Gian Klementz,Male,Senior Cost Accountant,Stamford,United States,US,Connecticut,2018-07-22,63629-1595,2019-03-08,Same Day,Air,6912,835713.1,1,0.71,jcb,Very Bad,229,2018-07,1,835713.1
622,Jabberbean,3811,Morgan,Aero 8,Maroon,2007,532343.91,33261-158,Yorker Brewis,Male,Dental Hygienist,Mobile,United States,US,Alabama,2019-02-26,58914-012,2019-06-06,Second Class,Air,36616,731079.94,2,0.32,americanexpress,Okay,100,2019-02,3,365539.97
623,Yakidoo,7790,Cadillac,CTS,Khaki,2010,673432.16,63736-013,Weston Wastie,Male,Technical Writer,Peoria,United States,US,Illinois,2018-12-06,50742-109,2019-04-03,Same Day,Air,61629,834043.02,2,0.4,jcb,Okay,118,2018-12,3,417021.51
624,Skimia,6991,Kia,Rondo,Khaki,2008,589048.72,51531-5397,Laryssa Beachem,Female,Computer Systems Analyst I,Gainesville,United States,US,Florida,2018-10-24,43857-0337,2019-04-29,First Class,Truck,32610,735522.76,2,0.58,jcb,Very Good,187,2018-10,5,367761.38
625,Yotz,8256,Volvo,C70,Indigo,2008,718178.27,0363-1005,Denny Alred,Male,Automation Specialist IV,Charlotte,United States,US,North Carolina,2019-05-30,33261-082,2019-04-22,First Class,Air,28220,956935.45,2,0.39,jcb,Very Bad,-38,2019-05,1,478467.725
626,Camimbo,6019,Mercedes-Benz,400E,Violet,1993,785365.82,54162-004,Kacie Sheer,Female,Senior Developer,Aurora,United States,US,Colorado,2018-12-04,59535-1051,2019-01-04,Standard Class,Truck,80045,712230.24,2,0.38,mastercard,Okay,31,2018-12,3,356115.12
627,Leexo,9607,Ford,Taurus,Mauv,1986,512225.67,55154-2095,Sylas Chart,Male,Clinical Specialist,Las Vegas,United States,US,Nevada,2019-03-21,53405-0003,2019-03-09,Same Day,Truck,89150,891157.32,2,0.61,mastercard,Bad,-12,2019-03,2,445578.66
628,Leexo,9509,Volkswagen,Eos,Indigo,2011,679361.6,0615-1590,Gregoor Harries,Male,Quality Engineer,Roanoke,United States,US,Virginia,2019-03-18,36987-1245,2019-04-07,Standard Class,Air,24029,806673.24,2,0.54,laser,Very Good,20,2019-03,5,403336.62
629,Mynte,6381,Pontiac,6000,Yellow,1985,528568.02,61995-0212,Adelheid Edgeley,Female,VP Product Management,Colorado Springs,United States,US,Colorado,2019-01-08,49230-203,2019-03-04,Same Day,Truck,80915,775664.96,1,0.62,jcb,Okay,55,2019-01,3,775664.96
630,Camido,8122,GMC,Acadia,Teal,2007,782455.31,21695-975,Mirna Seedhouse,Female,Business Systems Development Analyst,New York City,United States,US,New York,2018-07-04,55319-050,2019-05-07,Same Day,Truck,10184,786369.5,2,0.67,jcb,Good,307,2018-07,4,393184.75
631,Pixonyx,6869,Mitsubishi,Challenger,Violet,1997,640079.55,36987-2202,Wanda Turton,Female,Biostatistician IV,Lehigh Acres,United States,US,Florida,2019-01-03,55154-5705,2019-05-01,Second Class,Air,33972,888587.82,2,0.73,diners-club-enroute,Very Good,118,2019-01,5,444293.91
632,Kwilith,6594,Suzuki,Sidekick,Blue,1998,501184.47,63044-203,Vivien Roelvink,Female,Junior Executive,Visalia,United States,US,California,2018-08-20,98132-2132,2019-02-18,Standard Class,Truck,93291,938110.31,1,0.29,maestro,Very Bad,182,2018-08,1,938110.31
633,Tambee,8294,Cadillac,XLR-V,Maroon,2006,608757.83,0781-5949,Gretta Gencke,Female,Research Nurse,Philadelphia,United States,US,Pennsylvania,2018-08-24,52959-655,2019-01-20,Standard Class,Truck,19146,839317.46,1,0.72,diners-club-carte-blanche,Bad,149,2018-08,2,839317.46
634,Jayo,3329,Dodge,Ram Van 1500,Blue,1998,597985.7,41250-236,Cori Shillitoe,Female,Geologist II,Fresno,United States,US,California,2018-12-08,60512-6445,2019-03-19,Standard Class,Truck,93762,761974.18,2,0.9,visa-electron,Very Bad,101,2018-12,1,380987.09
635,Skyvu,765,Mazda,MX-5,Goldenrod,2005,783560.28,68180-750,Modestine Gruszczak,Female,Senior Quality Engineer,Charleston,United States,US,West Virginia,2018-12-11,65044-0611,2019-03-27,Second Class,Air,25336,823774.58,2,0.37,visa-electron,Good,106,2018-12,4,411887.29
636,Mydeo,8181,Nissan,NX,Purple,1992,529834.34,40042-050,Vergil Grafton-Herbert,Male,Mechanical Systems Engineer,Omaha,United States,US,Nebraska,2019-02-18,51389-255,2019-01-01,Same Day,Air,68134,960903.36,1,0.42,jcb,Good,-48,2019-02,4,960903.36
637,Youspan,9632,Acura,TL,Mauv,2012,645509.45,36987-2177,Sindee Cholwell,Female,Financial Analyst,Albuquerque,United States,US,New Mexico,2019-03-25,61957-2150,2019-04-08,Same Day,Air,87201,778527.53,1,0.51,jcb,Very Good,14,2019-03,5,778527.53
638,Buzzster,7824,Pontiac,Firebird,Purple,1984,607372.3,0338-6307,Antonetta Ebden,Female,Mechanical Systems Engineer,Torrance,United States,US,California,2018-11-18,57520-0638,2019-01-08,Second Class,Air,90510,761228.77,2,0.9,jcb,Okay,51,2018-11,3,380614.385
639,Quatz,9101,Infiniti,QX,Puce,2008,717562.04,51824-014,Cesar Chelam,Male,Associate Professor,Mobile,United States,US,Alabama,2019-06-15,63629-3325,2019-03-06,Standard Class,Air,36670,989743.23,2,0.56,americanexpress,Very Good,-101,2019-06,5,494871.615
640,Tagcat,3,Lexus,GX,Puce,2012,523494.53,52125-357,Kristian Mardall,Male,Paralegal,Dayton,United States,US,Ohio,2018-09-24,51386-400,2019-02-17,Second Class,Air,45432,789298.88,1,0.45,diners-club-carte-blanche,Very Bad,146,2018-09,1,789298.88
641,Ozu,449,GMC,Savana 1500,Pink,2000,763216.32,50268-688,Tynan Oates,Male,Analyst Programmer,Riverside,United States,US,California,2019-04-16,75847-9001,2019-04-18,Same Day,Truck,92505,924082.02,1,0.27,jcb,Very Good,2,2019-04,5,924082.02
642,Cogilith,359,Pontiac,Bonneville,Maroon,1986,789868.88,30142-001,Jerri Attock,Male,Payment Adjustment Coordinator,Waco,United States,US,Texas,2019-06-09,13537-110,2019-01-07,Same Day,Truck,76705,704107.04,2,0.37,diners-club-enroute,Very Bad,-153,2019-06,1,352053.52
643,Twitterbridge,3974,Volvo,V90,Maroon,1997,558527.72,68001-215,Eadith Khadir,Female,Senior Editor,Bridgeport,United States,US,Connecticut,2019-04-28,59746-177,2019-05-29,Same Day,Truck,6673,977073.6,2,0.73,jcb,Very Good,31,2019-04,5,488536.8
644,Flipopia,7251,Jaguar,XJ Series,Crimson,2001,608076.0,62932-144,Miller Teenan,Male,Dental Hygienist,Las Vegas,United States,US,Nevada,2018-09-25,61957-0001,2019-04-03,First Class,Air,89105,993765.47,2,0.64,visa,Bad,190,2018-09,2,496882.735
645,Miboo,5673,MINI,Cooper Countryman,Orange,2012,791609.76,0527-1325,Mattheus Leedal,Male,Director of Sales,Mc Keesport,United States,US,Pennsylvania,2019-03-30,43337-9328,2019-03-13,Same Day,Truck,15134,716610.92,1,0.26,jcb,Very Good,-17,2019-03,5,716610.92
646,Divanoodle,4449,Suzuki,SJ,Blue,1985,674310.63,63187-133,Hannie McLellan,Female,Business Systems Development Analyst,Dayton,United States,US,Ohio,2018-11-01,60505-2782,2019-03-10,First Class,Truck,45454,839486.16,2,0.9,jcb,Very Bad,129,2018-11,1,419743.08
647,Kazu,7869,Lexus,CT,Purple,2012,577229.85,48951-7053,Derrik Emslie,Male,Database Administrator III,Saint Paul,United States,US,Minnesota,2018-06-26,43063-438,2019-02-03,Standard Class,Truck,55108,811231.72,1,0.36,maestro,Good,222,2018-06,4,811231.72
648,Quimba,5012,Land Rover,Discovery,Mauv,2012,543958.94,64764-151,Madelyn Hamal,Female,Engineer II,Fort Pierce,United States,US,Florida,2018-08-05,59279-514,2019-04-16,First Class,Truck,34981,834407.25,2,0.33,jcb,Bad,254,2018-08,2,417203.625
649,Jabberstorm,9209,Jaguar,XJ Series,Indigo,1999,540829.71,67750-1234,Cymbre Gaiger,Female,Senior Editor,New York City,United States,US,New York,2019-04-12,63941-238,2019-03-18,First Class,Truck,10203,990912.12,1,0.27,bankcard,Very Good,-25,2019-04,5,990912.12
650,Eidel,5214,Chevrolet,Suburban 2500,Turquoise,2005,758169.67,58443-0024,Carol-jean Oxlade,Female,Junior Executive,Dayton,United States,US,Ohio,2018-10-30,58517-360,2019-03-05,Second Class,Truck,45403,848589.35,1,0.69,jcb,Very Bad,126,2018-10,1,848589.35
651,Devpoint,1253,Maserati,Spyder,Fuscia,2004,770566.0,59779-101,Kelcie Scirman,Female,Marketing Assistant,Washington,United States,US,District of Columbia,2018-07-23,68645-021,2019-02-09,Standard Class,Truck,20540,730554.46,2,0.49,jcb,Good,201,2018-07,4,365277.23
652,Livetube,701,Kia,Sportage,Puce,2009,618975.97,60916-002,Gwenneth Godden,Female,Programmer IV,Anchorage,United States,US,Alaska,2019-04-01,0998-0408,2019-03-27,First Class,Air,99599,707101.04,1,0.7,jcb,Bad,-5,2019-04,2,707101.04
653,Jabbersphere,1351,GMC,Savana 3500,Blue,2007,756053.37,36800-517,Orland Luthwood,Male,Staff Scientist,Richmond,United States,US,Virginia,2019-04-14,76439-252,2019-03-01,Standard Class,Truck,23208,799258.82,2,0.77,jcb,Very Bad,-44,2019-04,1,399629.41
654,Eire,5314,Mazda,CX-9,Violet,2012,642663.85,59115-056,Westley Prugel,Male,Sales Associate,Springfield,United States,US,Missouri,2018-06-28,50268-061,2019-04-19,Standard Class,Truck,65805,805218.62,1,0.46,visa-electron,Good,295,2018-06,4,805218.62
655,Gabtype,9213,Mazda,CX-7,Green,2007,529095.29,53808-0218,Jess Burchess,Male,Associate Professor,Sioux City,United States,US,Iowa,2018-10-28,63629-3355,2019-02-26,Second Class,Truck,51110,808565.5,1,0.79,jcb,Good,121,2018-10,4,808565.5
656,Realblab,1751,Geo,Tracker,Puce,1994,719508.53,66479-581,Murray Stiegers,Male,Tax Accountant,Oklahoma City,United States,US,Oklahoma,2019-04-01,52125-805,2019-04-29,Same Day,Air,73190,912639.03,2,0.28,diners-club-enroute,Okay,28,2019-04,3,456319.515
657,Ntags,8902,GMC,Sierra 3500HD,Khaki,2006,732775.37,11673-067,Patti Denman,Female,Chief Design Engineer,Jacksonville,United States,US,Florida,2019-06-16,0004-0259,2019-04-27,Same Day,Truck,32209,874217.35,1,0.55,visa-electron,Bad,-50,2019-06,2,874217.35
658,Browsecat,435,Hyundai,Veracruz,Mauv,2010,727063.16,60660-7786,Richy Louth,Male,Professor,New York City,United States,US,New York,2018-11-27,49738-178,2019-06-09,Standard Class,Truck,10060,952405.8,2,0.38,jcb,Okay,194,2018-11,3,476202.9
659,Chatterpoint,7879,Infiniti,Q,Violet,2004,571919.96,49349-472,Daryl Haveline,Male,Associate Professor,Daytona Beach,United States,US,Florida,2019-01-31,54868-0113,2019-05-21,Same Day,Air,32128,998946.17,1,0.5,diners-club-enroute,Bad,110,2019-01,2,998946.17
660,Kwideo,2912,Toyota,Corolla,Fuscia,2005,638644.35,35356-544,Avram Wallicker,Male,Compensation Analyst,Elmira,United States,US,New York,2018-07-09,0268-0710,2019-05-20,First Class,Truck,14905,872374.92,1,0.29,diners-club-us-ca,Bad,315,2018-07,2,872374.92
661,Cogilith,9827,Chevrolet,Camaro,Crimson,2002,568280.89,0268-6618,Marve Gaynsford,Male,Internal Auditor,Montgomery,United States,US,Alabama,2019-03-28,63801-107,2019-04-10,First Class,Truck,36125,779286.32,2,0.86,americanexpress,Good,13,2019-03,4,389643.16
662,Topiclounge,8384,Bentley,Continental,Pink,2007,541512.45,16590-036,Danika Dunkirk,Female,Programmer Analyst III,Jacksonville,United States,US,Florida,2019-06-01,67046-231,2019-05-26,First Class,Truck,32204,974185.28,1,0.85,mastercard,Very Bad,-6,2019-06,1,974185.28
663,Yodoo,8835,Honda,Ridgeline,Blue,2007,613830.05,43742-0185,Bailie GiacobbiniJacob,Male,Assistant Manager,Oklahoma City,United States,US,Oklahoma,2018-12-29,0093-0132,2019-03-06,First Class,Air,73104,850717.71,1,0.74,visa,Good,67,2018-12,4,850717.71
664,Livepath,4195,Chevrolet,Suburban 1500,Orange,2004,515987.86,0363-0657,Othilie Caulwell,Female,VP Sales,Tucson,United States,US,Arizona,2018-09-03,10631-093,2019-05-05,First Class,Truck,85720,863995.73,1,0.75,jcb,Bad,244,2018-09,2,863995.73
665,Twitterworks,702,Suzuki,Grand Vitara,Goldenrod,2002,688373.49,64990-601,Marcia Burdis,Female,Environmental Tech,Sarasota,United States,US,Florida,2019-02-27,55910-042,2019-02-17,Same Day,Air,34276,869234.14,2,0.8,diners-club-enroute,Bad,-10,2019-02,2,434617.07
666,Vinder,8184,Chevrolet,Express 3500,Pink,2007,763208.56,43857-0238,Rudyard Heims,Male,Data Coordiator,Hartford,United States,US,Connecticut,2019-06-15,27505-002,2019-05-01,Standard Class,Truck,6160,982332.78,2,0.77,maestro,Very Bad,-45,2019-06,1,491166.39
667,Shufflebeat,3341,Ford,Mustang,Yellow,1987,539008.1,58232-0024,Etienne Domnin,Male,Legal Assistant,Chicago,United States,US,Illinois,2018-12-20,36987-1208,2019-01-30,First Class,Air,60646,991577.15,1,0.9,jcb,Very Bad,41,2018-12,1,991577.15
668,Oyoyo,9944,GMC,1500,Turquoise,1997,636538.52,54575-338,Randi Reitenbach,Female,Research Associate,New York City,United States,US,New York,2018-10-06,0395-1207,2019-01-25,Same Day,Truck,10125,866464.78,1,0.58,jcb,Very Good,111,2018-10,5,866464.78
669,Eabox,1411,Pontiac,Sunfire,Red,2004,708442.65,37808-595,Daniella Feirn,Female,Media Manager III,Washington,United States,US,District of Columbia,2018-08-11,42346-200,2019-05-02,Same Day,Truck,20062,873317.0,2,0.61,jcb,Bad,264,2018-08,2,436658.5
670,Trudoo,7786,BMW,M3,Green,2012,647261.03,55111-728,Sheena Coldtart,Female,Web Designer III,Flushing,United States,US,New York,2019-03-21,59667-0071,2019-01-28,Second Class,Truck,11355,956662.15,1,0.46,maestro,Okay,-52,2019-03,3,956662.15
671,Skynoodle,9525,Dodge,Stratus,Green,2003,599204.35,11716-8653,Madelyn Feathersby,Female,Internal Auditor,Melbourne,United States,US,Florida,2019-05-13,50458-178,2019-06-16,Same Day,Truck,32919,848990.62,2,0.66,switch,Very Bad,34,2019-05,1,424495.31
672,Brightbean,9116,Lamborghini,Gallardo,Purple,2009,714654.98,68382-112,Noak Delagua,Male,Computer Systems Analyst II,Riverside,United States,US,California,2019-06-12,60505-2539,2019-01-23,Same Day,Truck,92513,749325.93,2,0.9,maestro,Very Bad,-140,2019-06,1,374662.965
673,Abatz,8849,Mercedes-Benz,W201,Red,1988,562065.32,68428-740,Richmound Woodger,Male,Staff Accountant I,Lexington,United States,US,Kentucky,2018-09-06,57520-0781,2019-03-07,First Class,Air,40596,978500.72,2,0.88,laser,Very Bad,182,2018-09,1,489250.36
674,Kare,7252,Ford,F150,Pink,2004,632096.76,0363-0443,Sarine Curtain,Female,Media Manager IV,Port Charlotte,United States,US,Florida,2018-06-26,52654-0004,2019-05-07,Same Day,Truck,33954,850537.55,2,0.36,jcb,Good,315,2018-06,4,425268.775
675,Katz,4282,Volvo,850,Orange,1994,529273.76,41250-117,Shadow Blaiklock,Male,Research Associate,New York City,United States,US,New York,2018-08-05,24208-732,2019-02-26,Standard Class,Truck,10275,818919.24,2,0.89,bankcard,Okay,205,2018-08,3,409459.62
676,Livefish,1781,Chevrolet,Metro,Turquoise,2000,784307.8,55118-545,Ward Burston,Male,Director of Sales,Anchorage,United States,US,Alaska,2018-11-27,75862-021,2019-05-31,Standard Class,Air,99512,960701.39,2,0.88,jcb,Very Bad,185,2018-11,1,480350.695
677,Cogidoo,331,Dodge,Dakota,Blue,1993,543323.96,10631-099,Marcela Nials,Female,Biostatistician IV,Young America,United States,US,Minnesota,2019-03-22,0591-0885,2019-02-18,Standard Class,Air,55564,753692.62,2,0.73,jcb,Very Bad,-32,2019-03,1,376846.31
678,Linklinks,9991,Lamborghini,Diablo,Teal,1991,616493.0,36987-2341,Alexander Chastang,Male,Graphic Designer,Columbus,United States,US,Ohio,2019-03-01,68258-1972,2019-05-08,Same Day,Truck,43204,934482.24,2,0.38,jcb,Good,68,2019-03,4,467241.12
679,Wikizz,9015,Mercury,Mountaineer,Violet,2001,640766.85,55648-177,Agosto Amy,Male,Computer Systems Analyst IV,New York City,United States,US,New York,2018-07-09,50563-200,2019-04-21,Second Class,Truck,10009,773869.38,1,0.39,mastercard,Very Good,286,2018-07,5,773869.38
680,Browsedrive,3581,Buick,Skyhawk,Puce,1984,501528.57,52731-7003,Austen Crowter,Male,Budget/Accounting Analyst III,Philadelphia,United States,US,Pennsylvania,2018-07-24,11489-074,2019-04-14,First Class,Truck,19191,848881.86,2,0.85,jcb,Good,264,2018-07,4,424440.93
681,Riffwire,5909,Kia,Forte,Turquoise,2011,510117.79,0013-2653,Edi Stodd,Female,Senior Financial Analyst,Reston,United States,US,Virginia,2019-05-18,64942-1176,2019-03-02,Same Day,Air,22096,881198.22,2,0.44,diners-club-enroute,Okay,-77,2019-05,3,440599.11
682,Gevee,8735,Chrysler,Voyager,Goldenrod,2001,629728.76,0173-0756,Lane Lackner,Male,Budget/Accounting Analyst IV,Albany,United States,US,New York,2018-08-16,55154-2364,2019-03-04,First Class,Truck,12205,944911.41,2,0.57,jcb,Bad,200,2018-08,2,472455.705
683,Yotz,4574,Toyota,RAV4,Green,2001,583790.54,0268-6699,Fernandina Wadley,Female,Desktop Support Technician,Fort Myers,United States,US,Florida,2019-05-19,63736-918,2019-01-10,Standard Class,Truck,33913,967527.66,2,0.37,americanexpress,Very Bad,-129,2019-05,1,483763.83
684,Brightdog,8374,Volvo,S60,Purple,2005,533164.04,63629-5013,Rickie Laingmaid,Male,Community Outreach Specialist,Hartford,United States,US,Connecticut,2018-11-20,0173-0842,2019-01-28,First Class,Air,6105,857224.85,2,0.87,diners-club-carte-blanche,Good,69,2018-11,4,428612.425
685,Skyba,31,Lincoln,LS,Crimson,2002,664215.95,49348-788,Betteann Temperton,Female,Technical Writer,Washington,United States,US,District of Columbia,2019-02-27,52125-827,2019-01-04,First Class,Air,20226,847956.69,1,0.68,jcb,Very Bad,-54,2019-02,1,847956.69
686,Jaloo,336,Porsche,Boxster,Aquamarine,2000,605242.17,10819-5808,Clarisse Ben-Aharon,Female,Software Engineer III,Jacksonville,United States,US,Florida,2019-02-22,13537-148,2019-01-29,Second Class,Air,32259,993719.01,1,0.43,instapayment,Good,-24,2019-02,4,993719.01
687,Skinte,8693,GMC,Sierra 3500,Blue,2006,560424.0,0179-1804,Charmaine Agiolfinger,Female,Speech Pathologist,North Little Rock,United States,US,Arkansas,2018-12-04,30142-246,2019-04-11,First Class,Truck,72118,733485.8,1,0.86,visa-electron,Very Good,128,2018-12,5,733485.8
688,Edgepulse,8087,Lexus,GS,Fuscia,2007,634610.93,59088-864,Chevalier Domenico,Male,Civil Engineer,Chicago,United States,US,Illinois,2018-12-29,10578-004,2019-03-07,Standard Class,Air,60619,864404.36,2,0.42,jcb,Good,68,2018-12,4,432202.18
689,Twinte,9547,Toyota,Paseo,Aquamarine,1993,708992.48,58668-4281,Inga Emby,Female,Graphic Designer,Pueblo,United States,US,Colorado,2019-04-16,43063-354,2019-05-18,Same Day,Truck,81015,808171.21,2,0.32,jcb,Okay,32,2019-04,3,404085.605
690,Gabcube,544,BMW,M6,Yellow,2010,595539.97,0173-0772,Cheston Sweating,Male,GIS Technical Architect,Charleston,United States,US,South Carolina,2019-01-23,50988-177,2019-05-30,Standard Class,Truck,29424,936232.58,1,0.55,jcb,Bad,127,2019-01,2,936232.58
691,Yakitri,2105,Dodge,Ram Van 3500,Puce,1996,727328.97,10477-0809,Wernher Ovanesian,Male,Account Coordinator,Santa Monica,United States,US,California,2019-02-26,68428-035,2019-01-23,First Class,Truck,90410,973303.14,2,0.29,diners-club-us-ca,Okay,-34,2019-02,3,486651.57
